month,day,hour,value,location,value_other,location_other,value_other,location_other,value_other,location_other,value_other,location_other,value_other,location_other,value_other,location_other,value_other,location_other,value_other,location_other,value_other,location_other,value_other,location_other,value_other,location_other
1,6,2,0.5204,NL11,0.3968,NL12,0.5122,NL13,0.4328,NL21,0.5026,NL22,0.3907,NL23,0.3593,NL31,0.4704,NL32,0.4065,NL33,0.44,NL34,0.4269,NL41,0.4332,NL42
1,6,3,0.135,NL11,0.1852,NL12,0.0894,NL13,0.0982,NL21,0.0931,NL22,0.1406,NL23,0.0932,NL31,0.2657,NL32,0.1693,NL33,0.1634,NL34,0.0834,NL41,0.0561,NL42
1,6,4,0.8419,NL11,0.806,NL12,0.7005,NL13,0.6845,NL21,0.6868,NL22,0.8012,NL23,0.7456,NL31,0.8898,NL32,0.8613,NL33,0.8551,NL34,0.7831,NL41,0.6255,NL42
1,6,5,0.3142,NL11,0.2024,NL12,0.3232,NL13,0.2965,NL21,0.3061,NL22,0.2881,NL23,0.2462,NL31,0.2109,NL32,0.3135,NL33,0.5342,NL34,0.3852,NL41,0.4566,NL42
1,6,6,0.5703,NL11,0.6582,NL12,0.5584,NL13,0.5312,NL21,0.5465,NL22,0.5737,NL23,0.5082,NL31,0.8174,NL32,0.7447,NL33,0.7379,NL34,0.6335,NL41,0.5479,NL42
1,6,7,0.3637,NL11,0.2544,NL12,0.2306,NL13,0.2227,NL21,0.2598,NL22,0.2648,NL23,0.2709,NL31,0.2652,NL32,0.4146,NL33,0.6286,NL34,0.4958,NL41,0.4533,NL42
1,6,8,0.6474,NL11,0.4298,NL12,0.2907,NL13,0.2377,NL21,0.22,NL22,0.3042,NL23,0.2446,NL31,0.376,NL32,0.2946,NL33,0.2474,NL34,0.2168,NL41,0.118,NL42
1,6,9,0.7486,NL11,0.5992,NL12,0.4852,NL13,0.4051,NL21,0.4265,NL22,0.4716,NL23,0.4032,NL31,0.66,NL32,0.5485,NL33,0.5307,NL34,0.4632,NL41,0.2503,NL42
1,6,10,0.51,NL11,0.3305,NL12,0.2229,NL13,0.1794,NL21,0.161,NL22,0.2118,NL23,0.1537,NL31,0.3068,NL32,0.2369,NL33,0.2003,NL34,0.1598,NL41,0.0951,NL42
1,6,11,0.097,NL11,0.0387,NL12,0.0764,NL13,0.0871,NL21,0.0544,NL22,0.1292,NL23,0.0754,NL31,0.0864,NL32,0.0753,NL33,0.0329,NL34,0.0337,NL41,0.0029,NL42
1,6,12,0.4286,NL11,0.4756,NL12,0.1819,NL13,0.2213,NL21,0.2057,NL22,0.3326,NL23,0.2121,NL31,0.4348,NL32,0.2631,NL33,0.2163,NL34,0.2042,NL41,0.1736,NL42
1,6,13,0.0315,NL11,0.0195,NL12,0.0141,NL13,0.0152,NL21,0.0103,NL22,0.0128,NL23,0.0143,NL31,0.0148,NL32,0.0774,NL33,0.0753,NL34,0.0534,NL41,0.0729,NL42
1,6,14,0.6336,NL11,0.5037,NL12,0.4851,NL13,0.4243,NL21,0.3889,NL22,0.4632,NL23,0.3311,NL31,0.5871,NL32,0.4634,NL33,0.4447,NL34,0.4087,NL41,0.3289,NL42
1,6,15,0.1961,NL11,0.4649,NL12,0.1462,NL13,0.2145,NL21,0.1645,NL22,0.3384,NL23,0.2265,NL31,0.5163,NL32,0.3773,NL33,0.3298,NL34,0.2333,NL41,0.0971,NL42
1,6,16,0.3648,NL11,0.2397,NL12,0.1939,NL13,0.1586,NL21,0.1783,NL22,0.1854,NL23,0.1696,NL31,0.1942,NL32,0.1899,NL33,0.2049,NL34,0.1885,NL41,0.1168,NL42
1,6,17,0.3227,NL11,0.3015,NL12,0.2252,NL13,0.2311,NL21,0.3112,NL22,0.3207,NL23,0.3323,NL31,0.4076,NL32,0.2922,NL33,0.2198,NL34,0.3145,NL41,0.2972,NL42
1,6,18,0.3453,NL11,0.2459,NL12,0.1779,NL13,0.1662,NL21,0.1262,NL22,0.2358,NL23,0.1835,NL31,0.4148,NL32,0.3328,NL33,0.2357,NL34,0.152,NL41,0.0573,NL42
1,6,19,0.5556,NL11,0.3551,NL12,0.2869,NL13,0.2544,NL21,0.2294,NL22,0.3094,NL23,0.2638,NL31,0.4413,NL32,0.3753,NL33,0.3678,NL34,0.2737,NL41,0.1695,NL42
1,6,20,0.6655,NL11,0.4288,NL12,0.6021,NL13,0.5174,NL21,0.6041,NL22,0.4762,NL23,0.4423,NL31,0.4915,NL32,0.49,NL33,0.4886,NL34,0.4993,NL41,0.5912,NL42
1,6,21,0.1186,NL11,0.1565,NL12,0.2642,NL13,0.3496,NL21,0.5815,NL22,0.4246,NL23,0.5686,NL31,0.379,NL32,0.6761,NL33,0.7197,NL34,0.6904,NL41,0.4503,NL42
1,6,22,0.572,NL11,0.318,NL12,0.2931,NL13,0.3209,NL21,0.3756,NL22,0.4855,NL23,0.5715,NL31,0.6078,NL32,0.7917,NL33,0.7494,NL34,0.5467,NL41,0.3021,NL42
1,6,23,0.474,NL11,0.4181,NL12,0.2114,NL13,0.2079,NL21,0.1768,NL22,0.3084,NL23,0.2416,NL31,0.4636,NL32,0.3734,NL33,0.3792,NL34,0.289,NL41,0.1525,NL42
1,7,0,0.06,NL11,0.0974,NL12,0.1214,NL13,0.1197,NL21,0.1156,NL22,0.1449,NL23,0.1065,NL31,0.2301,NL32,0.2127,NL33,0.182,NL34,0.1081,NL41,0.0474,NL42
1,7,1,0.4699,NL11,0.3784,NL12,0.2484,NL13,0.2408,NL21,0.2637,NL22,0.3001,NL23,0.2596,NL31,0.5346,NL32,0.485,NL33,0.4312,NL34,0.3179,NL41,0.1864,NL42
1,7,2,0.1225,NL11,0.0999,NL12,0.0775,NL13,0.0825,NL21,0.113,NL22,0.1176,NL23,0.1126,NL31,0.1496,NL32,0.1408,NL33,0.1481,NL34,0.1172,NL41,0.1457,NL42
1,7,3,0.1107,NL11,0.0535,NL12,0.0316,NL13,0.0238,NL21,0.0207,NL22,0.0279,NL23,0.0091,NL31,0.061,NL32,0.015,NL33,0.0021,NL34,0.0047,NL41,0.0459,NL42
1,7,4,0.5386,NL11,0.3567,NL12,0.2142,NL13,0.1974,NL21,0.2071,NL22,0.2597,NL23,0.2276,NL31,0.4467,NL32,0.3973,NL33,0.3695,NL34,0.2878,NL41,0.2265,NL42
1,7,5,0.0293,NL11,0.0494,NL12,0.0384,NL13,0.0579,NL21,0.0568,NL22,0.0783,NL23,0.0474,NL31,0.0798,NL32,0.0667,NL33,0.0759,NL34,0.041,NL41,0.0321,NL42
1,7,6,0.2881,NL11,0.1842,NL12,0.1762,NL13,0.163,NL21,0.1893,NL22,0.2132,NL23,0.212,NL31,0.2515,NL32,0.2804,NL33,0.3023,NL34,0.262,NL41,0.1412,NL42
1,7,7,0.9502,NL11,0.9112,NL12,0.8451,NL13,0.7904,NL21,0.7706,NL22,0.851,NL23,0.7917,NL31,0.9296,NL32,0.8929,NL33,0.8662,NL34,0.8097,NL41,0.6895,NL42
1,7,8,0.2673,NL11,0.1517,NL12,0.1192,NL13,0.1077,NL21,0.1173,NL22,0.1224,NL23,0.1096,NL31,0.1182,NL32,0.1011,NL33,0.0896,NL34,0.1049,NL41,0.0782,NL42
1,7,9,0.6546,NL11,0.6809,NL12,0.3964,NL13,0.4027,NL21,0.3877,NL22,0.5507,NL23,0.5131,NL31,0.7825,NL32,0.7188,NL33,0.6021,NL34,0.4794,NL41,0.2666,NL42
1,7,10,0.8157,NL11,0.6722,NL12,0.6283,NL13,0.5511,NL21,0.5153,NL22,0.6122,NL23,0.5308,NL31,0.7684,NL32,0.7346,NL33,0.7028,NL34,0.5864,NL41,0.4216,NL42
1,7,11,0.0062,NL11,0.0024,NL12,0.0005,NL13,0.0005,NL21,0.0005,NL22,0.0003,NL23,0.0,NL31,0.0041,NL32,0.0013,NL33,0.0009,NL34,0.0,NL41,0.0011,NL42
1,7,12,0.4446,NL11,0.3168,NL12,0.3237,NL13,0.2833,NL21,0.2888,NL22,0.3234,NL23,0.2714,NL31,0.4254,NL32,0.4108,NL33,0.4101,NL34,0.3251,NL41,0.2662,NL42
1,7,13,0.0,NL11,0.0063,NL12,0.0041,NL13,0.0235,NL21,0.0613,NL22,0.0395,NL23,0.0707,NL31,0.098,NL32,0.1552,NL33,0.1835,NL34,0.1135,NL41,0.0647,NL42
1,7,14,0.8323,NL11,0.6806,NL12,0.6275,NL13,0.5679,NL21,0.5405,NL22,0.6347,NL23,0.5591,NL31,0.7725,NL32,0.6991,NL33,0.6504,NL34,0.5673,NL41,0.4246,NL42
1,7,15,0.4082,NL11,0.2917,NL12,0.1701,NL13,0.176,NL21,0.2723,NL22,0.231,NL23,0.2729,NL31,0.3395,NL32,0.3897,NL33,0.4272,NL34,0.3473,NL41,0.2837,NL42
1,7,16,0.4633,NL11,0.4563,NL12,0.3373,NL13,0.3377,NL21,0.4046,NL22,0.4307,NL23,0.3845,NL31,0.6667,NL32,0.6197,NL33,0.6318,NL34,0.4945,NL41,0.3861,NL42
1,7,17,0.5337,NL11,0.434,NL12,0.2274,NL13,0.2137,NL21,0.1565,NL22,0.3004,NL23,0.1894,NL31,0.3533,NL32,0.2183,NL33,0.2273,NL34,0.1901,NL41,0.1018,NL42
1,7,18,0.8474,NL11,0.3765,NL12,0.2399,NL13,0.3901,NL21,0.7366,NL22,0.7913,NL23,0.8348,NL31,0.9276,NL32,0.9211,NL33,0.8892,NL34,0.8158,NL41,0.6617,NL42
1,7,19,0.3514,NL11,0.2087,NL12,0.194,NL13,0.1794,NL21,0.1815,NL22,0.218,NL23,0.1845,NL31,0.2182,NL32,0.2007,NL33,0.2079,NL34,0.1956,NL41,0.175,NL42
1,7,20,0.4765,NL11,0.4618,NL12,0.2719,NL13,0.2952,NL21,0.4068,NL22,0.4073,NL23,0.3779,NL31,0.6793,NL32,0.614,NL33,0.5738,NL34,0.4511,NL41,0.2499,NL42
1,7,21,0.8354,NL11,0.8275,NL12,0.7574,NL13,0.7127,NL21,0.6911,NL22,0.7698,NL23,0.6718,NL31,0.8866,NL32,0.8271,NL33,0.7762,NL34,0.6776,NL41,0.4703,NL42
1,7,22,0.5302,NL11,0.4402,NL12,0.2748,NL13,0.2278,NL21,0.2016,NL22,0.2656,NL23,0.1764,NL31,0.4711,NL32,0.3204,NL33,0.297,NL34,0.2118,NL41,0.1992,NL42
1,7,23,0.8028,NL11,0.721,NL12,0.5555,NL13,0.5086,NL21,0.4398,NL22,0.6525,NL23,0.5631,NL31,0.7867,NL32,0.7023,NL33,0.6938,NL34,0.589,NL41,0.3549,NL42
1,8,0,0.0153,NL11,0.0159,NL12,0.0029,NL13,0.0099,NL21,0.026,NL22,0.0064,NL23,0.0094,NL31,0.0043,NL32,0.03,NL33,0.0811,NL34,0.0521,NL41,0.0389,NL42
1,8,1,0.2966,NL11,0.2989,NL12,0.1914,NL13,0.1885,NL21,0.2068,NL22,0.2833,NL23,0.2469,NL31,0.5094,NL32,0.4175,NL33,0.3919,NL34,0.258,NL41,0.1456,NL42
1,8,2,0.3765,NL11,0.3563,NL12,0.4772,NL13,0.4777,NL21,0.4963,NL22,0.4224,NL23,0.282,NL31,0.5406,NL32,0.5143,NL33,0.5434,NL34,0.4402,NL41,0.5925,NL42
1,8,3,0.3338,NL11,0.2428,NL12,0.1499,NL13,0.1266,NL21,0.1313,NL22,0.158,NL23,0.1173,NL31,0.2029,NL32,0.1522,NL33,0.1448,NL34,0.112,NL41,0.0839,NL42
1,8,4,0.0335,NL11,0.0436,NL12,0.0134,NL13,0.0238,NL21,0.0107,NL22,0.0342,NL23,0.0053,NL31,0.0446,NL32,0.0031,NL33,0.0,NL34,0.0009,NL41,0.0212,NL42
1,8,5,0.5911,NL11,0.5143,NL12,0.4492,NL13,0.4475,NL21,0.5461,NL22,0.5094,NL23,0.4849,NL31,0.6409,NL32,0.6102,NL33,0.5732,NL34,0.5609,NL41,0.5364,NL42
1,8,6,0.3828,NL11,0.4017,NL12,0.1701,NL13,0.1768,NL21,0.1753,NL22,0.289,NL23,0.2173,NL31,0.5464,NL32,0.3884,NL33,0.3357,NL34,0.2291,NL41,0.1324,NL42
1,8,7,0.5534,NL11,0.3819,NL12,0.2789,NL13,0.2373,NL21,0.2429,NL22,0.2876,NL23,0.2101,NL31,0.3605,NL32,0.2738,NL33,0.2765,NL34,0.2464,NL41,0.2628,NL42
1,8,8,0.0958,NL11,0.1566,NL12,0.0766,NL13,0.08,NL21,0.0563,NL22,0.126,NL23,0.0789,NL31,0.2509,NL32,0.1651,NL33,0.1183,NL34,0.077,NL41,0.0532,NL42
1,8,9,0.7458,NL11,0.6463,NL12,0.6552,NL13,0.5917,NL21,0.6086,NL22,0.6228,NL23,0.4984,NL31,0.6829,NL32,0.5289,NL33,0.4399,NL34,0.4742,NL41,0.5698,NL42
1,8,10,0.5284,NL11,0.3395,NL12,0.3209,NL13,0.2766,NL21,0.2672,NL22,0.3314,NL23,0.2879,NL31,0.3576,NL32,0.3331,NL33,0.3439,NL34,0.2928,NL41,0.2521,NL42
1,8,11,0.0322,NL11,0.0365,NL12,0.0146,NL13,0.0266,NL21,0.0281,NL22,0.0402,NL23,0.0325,NL31,0.0681,NL32,0.0675,NL33,0.0807,NL34,0.049,NL41,0.0507,NL42
1,8,12,0.3742,NL11,0.5957,NL12,0.4796,NL13,0.5585,NL21,0.6093,NL22,0.7127,NL23,0.7019,NL31,0.8721,NL32,0.866,NL33,0.824,NL34,0.7254,NL41,0.5217,NL42
1,8,13,0.5942,NL11,0.4247,NL12,0.2819,NL13,0.2364,NL21,0.2034,NL22,0.2874,NL23,0.1956,NL31,0.3923,NL32,0.2738,NL33,0.2452,NL34,0.2033,NL41,0.1604,NL42
1,8,14,0.369,NL11,0.2999,NL12,0.1533,NL13,0.1272,NL21,0.1179,NL22,0.1444,NL23,0.0841,NL31,0.2973,NL32,0.1483,NL33,0.0991,NL34,0.0884,NL41,0.1601,NL42
1,8,15,0.2683,NL11,0.2074,NL12,0.1993,NL13,0.195,NL21,0.2137,NL22,0.2321,NL23,0.1802,NL31,0.2044,NL32,0.1516,NL33,0.1203,NL34,0.1384,NL41,0.1172,NL42
1,8,16,0.088,NL11,0.1768,NL12,0.0822,NL13,0.1061,NL21,0.1275,NL22,0.1721,NL23,0.1876,NL31,0.3707,NL32,0.3799,NL33,0.3919,NL34,0.2552,NL41,0.0988,NL42
1,8,17,0.5793,NL11,0.4321,NL12,0.3281,NL13,0.3017,NL21,0.2735,NL22,0.3587,NL23,0.2703,NL31,0.4417,NL32,0.323,NL33,0.2745,NL34,0.2489,NL41,0.1698,NL42
1,8,18,0.224,NL11,0.3856,NL12,0.1737,NL13,0.1743,NL21,0.2003,NL22,0.2922,NL23,0.2673,NL31,0.5524,NL32,0.4327,NL33,0.3318,NL34,0.2951,NL41,0.1988,NL42
1,8,19,0.717,NL11,0.6049,NL12,0.4649,NL13,0.4473,NL21,0.4455,NL22,0.5625,NL23,0.4548,NL31,0.6837,NL32,0.6151,NL33,0.5834,NL34,0.4889,NL41,0.3906,NL42
1,8,20,0.328,NL11,0.4123,NL12,0.179,NL13,0.1839,NL21,0.1868,NL22,0.302,NL23,0.2833,NL31,0.6351,NL32,0.5024,NL33,0.3904,NL34,0.3201,NL41,0.1826,NL42
1,8,21,0.8651,NL11,0.7628,NL12,0.7297,NL13,0.661,NL21,0.6051,NL22,0.7066,NL23,0.6399,NL31,0.8144,NL32,0.7892,NL33,0.7823,NL34,0.6676,NL41,0.6566,NL42
1,8,22,0.9339,NL11,0.8451,NL12,0.7186,NL13,0.6121,NL21,0.4477,NL22,0.6759,NL23,0.4885,NL31,0.8315,NL32,0.6444,NL33,0.4492,NL34,0.3719,NL41,0.2938,NL42
1,8,23,0.3072,NL11,0.2588,NL12,0.0986,NL13,0.0997,NL21,0.1078,NL22,0.1847,NL23,0.1681,NL31,0.322,NL32,0.2519,NL33,0.2065,NL34,0.1524,NL41,0.0223,NL42
1,9,0,0.4638,NL11,0.4253,NL12,0.2412,NL13,0.2531,NL21,0.2937,NL22,0.3819,NL23,0.3365,NL31,0.651,NL32,0.5733,NL33,0.5999,NL34,0.3681,NL41,0.3267,NL42
1,9,1,0.2107,NL11,0.1382,NL12,0.0701,NL13,0.0615,NL21,0.1005,NL22,0.0765,NL23,0.0956,NL31,0.1649,NL32,0.1717,NL33,0.1782,NL34,0.1546,NL41,0.1299,NL42
1,9,2,0.3817,NL11,0.4773,NL12,0.354,NL13,0.3618,NL21,0.3983,NL22,0.4492,NL23,0.3851,NL31,0.6553,NL32,0.5424,NL33,0.5325,NL34,0.4584,NL41,0.3005,NL42
1,9,3,0.3447,NL11,0.2931,NL12,0.2266,NL13,0.2265,NL21,0.2295,NL22,0.2995,NL23,0.2502,NL31,0.3473,NL32,0.2857,NL33,0.2769,NL34,0.244,NL41,0.1587,NL42
1,9,4,0.51,NL11,0.4861,NL12,0.2624,NL13,0.2574,NL21,0.241,NL22,0.3445,NL23,0.2837,NL31,0.5649,NL32,0.4623,NL33,0.4002,NL34,0.3107,NL41,0.2172,NL42
1,9,5,0.3909,NL11,0.2949,NL12,0.259,NL13,0.2504,NL21,0.2059,NL22,0.3255,NL23,0.2578,NL31,0.394,NL32,0.3523,NL33,0.3334,NL34,0.2696,NL41,0.0798,NL42
1,9,6,0.791,NL11,0.7185,NL12,0.5586,NL13,0.5394,NL21,0.5257,NL22,0.6353,NL23,0.5474,NL31,0.8147,NL32,0.7944,NL33,0.7867,NL34,0.6455,NL41,0.5469,NL42
1,9,7,0.8963,NL11,0.8578,NL12,0.7074,NL13,0.6327,NL21,0.6617,NL22,0.7218,NL23,0.6861,NL31,0.8888,NL32,0.8517,NL33,0.8074,NL34,0.7127,NL41,0.5699,NL42
1,9,8,0.8456,NL11,0.7675,NL12,0.6453,NL13,0.6152,NL21,0.5508,NL22,0.694,NL23,0.5889,NL31,0.8341,NL32,0.8085,NL33,0.8005,NL34,0.6733,NL41,0.5365,NL42
1,9,9,0.6399,NL11,0.6109,NL12,0.3931,NL13,0.3484,NL21,0.2864,NL22,0.4533,NL23,0.2996,NL31,0.7015,NL32,0.4587,NL33,0.3487,NL34,0.2758,NL41,0.287,NL42
1,9,10,0.1852,NL11,0.1421,NL12,0.0762,NL13,0.0663,NL21,0.0531,NL22,0.0873,NL23,0.0614,NL31,0.1349,NL32,0.0996,NL33,0.0683,NL34,0.0542,NL41,0.0128,NL42
1,9,11,0.0654,NL11,0.0527,NL12,0.0242,NL13,0.0265,NL21,0.0172,NL22,0.036,NL23,0.0168,NL31,0.0648,NL32,0.0298,NL33,0.0145,NL34,0.006,NL41,0.0052,NL42
1,9,12,0.9424,NL11,0.8988,NL12,0.8198,NL13,0.759,NL21,0.7318,NL22,0.8571,NL23,0.84,NL31,0.9543,NL32,0.9356,NL33,0.9208,NL34,0.852,NL41,0.6805,NL42
1,9,13,0.1223,NL11,0.0636,NL12,0.0963,NL13,0.0801,NL21,0.087,NL22,0.0933,NL23,0.085,NL31,0.1755,NL32,0.1897,NL33,0.1943,NL34,0.1008,NL41,0.0838,NL42
1,9,14,0.2573,NL11,0.126,NL12,0.1495,NL13,0.1057,NL21,0.0598,NL22,0.1093,NL23,0.0504,NL31,0.0794,NL32,0.0418,NL33,0.0366,NL34,0.0355,NL41,0.0277,NL42
1,9,15,0.7669,NL11,0.5712,NL12,0.5392,NL13,0.4704,NL21,0.446,NL22,0.5054,NL23,0.3893,NL31,0.6286,NL32,0.5365,NL33,0.4584,NL34,0.4051,NL41,0.3829,NL42
1,9,16,0.8683,NL11,0.729,NL12,0.6862,NL13,0.6355,NL21,0.6467,NL22,0.7285,NL23,0.7042,NL31,0.7874,NL32,0.8122,NL33,0.8637,NL34,0.7775,NL41,0.7007,NL42
1,9,17,0.6567,NL11,0.4882,NL12,0.3375,NL13,0.3218,NL21,0.3307,NL22,0.4012,NL23,0.3371,NL31,0.558,NL32,0.4568,NL33,0.4164,NL34,0.35,NL41,0.2436,NL42
1,9,18,0.0074,NL11,0.0194,NL12,0.0299,NL13,0.0606,NL21,0.1176,NL22,0.0759,NL23,0.1062,NL31,0.0733,NL32,0.121,NL33,0.1571,NL34,0.1388,NL41,0.1745,NL42
1,9,19,0.788,NL11,0.6255,NL12,0.6511,NL13,0.5866,NL21,0.612,NL22,0.6356,NL23,0.6067,NL31,0.7346,NL32,0.7482,NL33,0.7386,NL34,0.6833,NL41,0.6966,NL42
1,9,20,0.1938,NL11,0.1114,NL12,0.1282,NL13,0.1081,NL21,0.0752,NL22,0.1193,NL23,0.06,NL31,0.1043,NL32,0.052,NL33,0.0292,NL34,0.0389,NL41,0.0549,NL42
1,9,21,0.4551,NL11,0.4494,NL12,0.2896,NL13,0.3041,NL21,0.3581,NL22,0.4131,NL23,0.4324,NL31,0.646,NL32,0.68,NL33,0.6732,NL34,0.5269,NL41,0.3483,NL42
1,9,22,0.1359,NL11,0.2174,NL12,0.1175,NL13,0.1435,NL21,0.1792,NL22,0.2299,NL23,0.2003,NL31,0.4564,NL32,0.4285,NL33,0.4191,NL34,0.2789,NL41,0.1724,NL42
1,9,23,0.0821,NL11,0.0399,NL12,0.0459,NL13,0.0334,NL21,0.0141,NL22,0.037,NL23,0.0161,NL31,0.0394,NL32,0.0312,NL33,0.0291,NL34,0.0161,NL41,0.0127,NL42
1,10,0,0.1425,NL11,0.0989,NL12,0.0732,NL13,0.0742,NL21,0.1222,NL22,0.0752,NL23,0.1004,NL31,0.1099,NL32,0.1392,NL33,0.1443,NL34,0.1212,NL41,0.1268,NL42
1,10,1,0.9123,NL11,0.8713,NL12,0.6646,NL13,0.6282,NL21,0.6699,NL22,0.778,NL23,0.6831,NL31,0.8884,NL32,0.795,NL33,0.6919,NL34,0.6937,NL41,0.5507,NL42
1,10,2,0.1185,NL11,0.1235,NL12,0.131,NL13,0.1298,NL21,0.157,NL22,0.1469,NL23,0.1386,NL31,0.2113,NL32,0.2256,NL33,0.266,NL34,0.181,NL41,0.1777,NL42
1,10,3,0.9484,NL11,0.9137,NL12,0.8875,NL13,0.8571,NL21,0.8652,NL22,0.8903,NL23,0.8742,NL31,0.9309,NL32,0.9309,NL33,0.9223,NL34,0.8983,NL41,0.8188,NL42
1,10,4,0.9224,NL11,0.8903,NL12,0.7786,NL13,0.7327,NL21,0.7171,NL22,0.8131,NL23,0.7381,NL31,0.9045,NL32,0.8601,NL33,0.8378,NL34,0.7408,NL41,0.5357,NL42
1,10,5,0.9127,NL11,0.8689,NL12,0.651,NL13,0.6044,NL21,0.5607,NL22,0.7464,NL23,0.6256,NL31,0.8793,NL32,0.7583,NL33,0.656,NL34,0.6028,NL41,0.5037,NL42
1,10,6,0.3392,NL11,0.2993,NL12,0.1451,NL13,0.1324,NL21,0.1013,NL22,0.1879,NL23,0.1169,NL31,0.3831,NL32,0.2318,NL33,0.1946,NL34,0.1217,NL41,0.1537,NL42
1,10,7,0.1015,NL11,0.1063,NL12,0.0635,NL13,0.09,NL21,0.1614,NL22,0.1283,NL23,0.1443,NL31,0.157,NL32,0.143,NL33,0.1533,NL34,0.1418,NL41,0.1788,NL42
1,10,8,0.9635,NL11,0.8276,NL12,0.8166,NL13,0.6822,NL21,0.6338,NL22,0.6839,NL23,0.6154,NL31,0.8186,NL32,0.8092,NL33,0.7935,NL34,0.6726,NL41,0.5636,NL42
1,10,9,0.4271,NL11,0.3662,NL12,0.1929,NL13,0.1745,NL21,0.1429,NL22,0.2437,NL23,0.1685,NL31,0.468,NL32,0.3181,NL33,0.3233,NL34,0.178,NL41,0.1088,NL42
1,10,10,0.7479,NL11,0.6178,NL12,0.3339,NL13,0.2837,NL21,0.3042,NL22,0.4257,NL23,0.3709,NL31,0.705,NL32,0.5384,NL33,0.4475,NL34,0.3489,NL41,0.2077,NL42
1,10,11,0.0958,NL11,0.1,NL12,0.0689,NL13,0.0804,NL21,0.0711,NL22,0.1171,NL23,0.0748,NL31,0.1429,NL32,0.0735,NL33,0.0423,NL34,0.0465,NL41,0.0175,NL42
1,10,12,0.085,NL11,0.0647,NL12,0.0181,NL13,0.0229,NL21,0.0169,NL22,0.031,NL23,0.0141,NL31,0.0669,NL32,0.0336,NL33,0.0193,NL34,0.0135,NL41,0.0657,NL42
1,10,13,0.783,NL11,0.6955,NL12,0.2438,NL13,0.1893,NL21,0.125,NL22,0.2922,NL23,0.1421,NL31,0.6416,NL32,0.2841,NL33,0.193,NL34,0.137,NL41,0.0515,NL42
1,10,14,0.0526,NL11,0.0301,NL12,0.0093,NL13,0.0166,NL21,0.0068,NL22,0.0224,NL23,0.0083,NL31,0.0381,NL32,0.0185,NL33,0.0062,NL34,0.0046,NL41,0.0343,NL42
1,10,15,0.4072,NL11,0.2559,NL12,0.2639,NL13,0.2286,NL21,0.198,NL22,0.2503,NL23,0.1774,NL31,0.2867,NL32,0.2326,NL33,0.254,NL34,0.1857,NL41,0.1214,NL42
1,10,16,0.8957,NL11,0.8626,NL12,0.7443,NL13,0.7052,NL21,0.6978,NL22,0.8055,NL23,0.7559,NL31,0.9087,NL32,0.8746,NL33,0.8651,NL34,0.7844,NL41,0.5772,NL42
1,10,17,0.437,NL11,0.2985,NL12,0.3103,NL13,0.2888,NL21,0.2729,NL22,0.3324,NL23,0.2736,NL31,0.343,NL32,0.3318,NL33,0.354,NL34,0.2945,NL41,0.1954,NL42
1,10,18,0.7747,NL11,0.6639,NL12,0.688,NL13,0.6507,NL21,0.6243,NL22,0.6993,NL23,0.6404,NL31,0.7531,NL32,0.7328,NL33,0.7201,NL34,0.6809,NL41,0.6803,NL42
1,10,19,0.4506,NL11,0.3446,NL12,0.2239,NL13,0.2079,NL21,0.1582,NL22,0.3052,NL23,0.2358,NL31,0.4067,NL32,0.3143,NL33,0.2262,NL34,0.1814,NL41,0.0181,NL42
1,10,20,0.6486,NL11,0.6269,NL12,0.4884,NL13,0.5001,NL21,0.5217,NL22,0.6241,NL23,0.5776,NL31,0.7473,NL32,0.7331,NL33,0.7044,NL34,0.6081,NL41,0.5874,NL42
1,10,21,0.3196,NL11,0.1674,NL12,0.1243,NL13,0.0713,NL21,0.0297,NL22,0.0545,NL23,0.0011,NL31,0.0911,NL32,0.0393,NL33,0.343,NL34,0.0312,NL41,0.1338,NL42
1,10,22,0.0,NL11,0.0091,NL12,0.0,NL13,0.0014,NL21,0.0187,NL22,0.0006,NL23,0.0006,NL31,0.0294,NL32,0.0075,NL33,0.0147,NL34,0.0087,NL41,0.1691,NL42
1,10,23,0.7074,NL11,0.5727,NL12,0.5047,NL13,0.4958,NL21,0.4718,NL22,0.5764,NL23,0.4738,NL31,0.717,NL32,0.6823,NL33,0.6687,NL34,0.5538,NL41,0.4446,NL42
1,11,0,0.2315,NL11,0.1099,NL12,0.0763,NL13,0.074,NL21,0.1077,NL22,0.0913,NL23,0.0816,NL31,0.0628,NL32,0.0548,NL33,0.0997,NL34,0.1083,NL41,0.1059,NL42
1,11,1,0.49,NL11,0.436,NL12,0.1964,NL13,0.1916,NL21,0.1712,NL22,0.2817,NL23,0.2165,NL31,0.4481,NL32,0.378,NL33,0.3769,NL34,0.2706,NL41,0.1618,NL42
1,11,2,0.169,NL11,0.1814,NL12,0.0972,NL13,0.1126,NL21,0.1284,NL22,0.1669,NL23,0.1368,NL31,0.2471,NL32,0.2234,NL33,0.2712,NL34,0.1755,NL41,0.1582,NL42
1,11,3,0.4878,NL11,0.3187,NL12,0.2636,NL13,0.2367,NL21,0.186,NL22,0.2861,NL23,0.1941,NL31,0.3235,NL32,0.1878,NL33,0.0958,NL34,0.1249,NL41,0.0319,NL42
1,11,4,0.0012,NL11,0.099,NL12,0.1169,NL13,0.1498,NL21,0.1446,NL22,0.1908,NL23,0.1553,NL31,0.3676,NL32,0.3519,NL33,0.3546,NL34,0.2132,NL41,0.099,NL42
